candidate_id,name,slug,domain,source,source_url,source_id,type_guess,status_guess,hei_existing_check,decision,notes,generated_at
hei_unadded_0479,Cryptonex,cryptonex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,cryptonex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0480,CryptoNick,cryptonick,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,cryptonick,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0481,Cryptoplanex,cryptoplanex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,cryptoplanex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0482,CryptoSwap,cryptoswap,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,cryptoswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0483,CryptoxxPro Exchange,cryptoxxpro-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,cryptoxxpro-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0484,Crypxie,crypxie,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,crypxie,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0485,CSWAP DEX,cswapdex,cswap.trade,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,cswapdex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=561,2026-06-11T02:37:49.704Z
hei_unadded_0486,Cube,cube,cube.exchange,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,cube,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=146,2026-06-11T02:37:49.704Z
hei_unadded_0487,Cube,cube,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,cube,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Solana,2026-06-11T02:37:49.704Z
hei_unadded_0488,CUBISwap,cubiswap,cubiswap.finance,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,cubiswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=690,2026-06-11T02:37:49.704Z
hei_unadded_0489,Currency.com,currency-com,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,currency-com,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0490,CurrentX V2,currentx-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,currentx-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=MegaETH,2026-06-11T02:37:49.704Z
hei_unadded_0491,CurrentX V3,currentx-v3,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,currentx-v3,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=MegaETH,2026-06-11T02:37:49.704Z
hei_unadded_0492,Curve (Ethereum),curve-ethereum,curve.finance,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=1,curve_ethereum,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=186,2026-06-11T02:37:49.704Z
hei_unadded_0493,Curve DEX,curve-dex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,curve-dex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Ethereum|OP Mainnet|Gnosis|Avalanche|Polygon|Arbitrum|Fantom|Fraxtal|Celo|Base|Sonic|Hyperliquid L1|Plasma|Mantle|Ink|Unichain|Monad|Stable,2026-06-11T02:37:49.704Z
hei_unadded_0494,Curve Finance,curve-finance,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0495,Curve Finance (Arbitrum),curve-finance-arbitrum,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-arbitrum,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0496,Curve Finance (Avalanche),curve-finance-avalanche,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-avalanche,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0497,Curve Finance (Base),curve-finance-base,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-base,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0498,Curve Finance (Moonbeam),curve-finance-moonbeam,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-moonbeam,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0499,Curve Finance (Optimism),curve-finance-optimism,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-optimism,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0500,Curve Finance (Polygon),curve-finance-polygon-network,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-finance-polygon-network,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0501,Curve LlamaLend,curve-llamalend,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,curve-llamalend,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Lending; chains=Ethereum|Arbitrum|OP Mainnet|Fraxtal|Sonic,2026-06-11T02:37:49.704Z
hei_unadded_0502,Curve StableSwap (HyperEVM),curve-stableswap-hyperevm,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-stableswap-hyperevm,cex_or_exchange_like,inactive_or_dead,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=false,2026-06-11T02:37:49.704Z
hei_unadded_0503,Curve TwoCrypto (Ethereum),curve-twocrypto,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,curve-twocrypto,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0504,Cyberblast V3,cyberblast-v3,cyberblast.io,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,cyberblast-v3,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=969,2026-06-11T02:37:49.704Z
hei_unadded_0505,Cyberperp,cyberperp,app.cyberperp.io,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,cyberperp,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=848,2026-06-11T02:37:49.704Z
hei_unadded_0506,Cypher,cypher,app.cyphereth.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=2,cypher,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=355,2026-06-11T02:37:49.704Z
hei_unadded_0507,Cypher Card,cypher-card,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,cypher-card,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Crypto Card Issuer; chains=OP Mainnet|Base|Avalanche|Ethereum|Polygon|Arbitrum,2026-06-11T02:37:49.704Z
hei_unadded_0508,Cypher V2,cypher-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,cypher-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Ethereum,2026-06-11T02:37:49.704Z
hei_unadded_0509,Cypher V4,cypher-v4,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,cypher-v4,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Ethereum,2026-06-11T02:37:49.704Z
hei_unadded_0510,cytoswap,cytoswap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,cytoswap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=HeLa,2026-06-11T02:37:49.704Z
hei_unadded_0511,Cytoswap,cytoswap,cytoswap.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,cytoswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=926,2026-06-11T02:37:49.704Z
hei_unadded_0512,Dach Exchange,dach-exchange,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,dach-exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0513,DackieSwap V2,dackieswap-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,dackieswap-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Base|OP Mainnet|Arbitrum|Blast|Mode|X Layer|Linea,2026-06-11T02:37:49.704Z
hei_unadded_0514,DackieSwap V3,dackieswap,dackieswap.xyz,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,dackieswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=620,2026-06-11T02:37:49.704Z
hei_unadded_0515,DackieSwap V3,dackieswap-v3,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,dackieswap-v3,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Base|OP Mainnet|Arbitrum|Blast|Mode|X Layer|Linea,2026-06-11T02:37:49.704Z
hei_unadded_0516,Daexs,daexs,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,daexs,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0517,Dano Finance,dano-finance,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,dano-finance,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Cardano,2026-06-11T02:37:49.704Z
hei_unadded_0518,DAO Swap,dao-swap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,dao-swap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=BSC,2026-06-11T02:37:49.704Z
hei_unadded_0519,dappOS IntentEX,dappos-intentex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,dappos-intentex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=opBNB,2026-06-11T02:37:49.704Z
hei_unadded_0520,Darb Finance,darb-finance,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,darb-finance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0521,Darb Finance,darbfinance,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,darbfinance,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0522,Darkness,darkness,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,darkness,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Cronos,2026-06-11T02:37:49.704Z
hei_unadded_0523,DataDex,datadex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,datadex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Vana,2026-06-11T02:37:49.704Z
hei_unadded_0524,Dcoin,dcoin,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,dcoin,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0525,DDEX,ddex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,ddex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0526,death.fun,death-fun,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,death.fun,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Luck Games; chains=Abstract,2026-06-11T02:37:49.704Z
hei_unadded_0527,Decoin,decoin,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,decoin,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0528,DeDust,dedust,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,dedust,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0529,DeDust,dedust,dedust.io,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=2,dedust,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=334,2026-06-11T02:37:49.704Z
hei_unadded_0530,DeepBook V2,deepbook-v2,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deepbook-v2,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Sui,2026-06-11T02:37:49.704Z
hei_unadded_0531,DeepBook V3,deepbook-v3,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deepbook-v3,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Sui,2026-06-11T02:37:49.704Z
hei_unadded_0532,Deepcoin Derivative,deepcoin-derivative,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,deepcoin-derivative,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0533,Deeptrade,deeptrade,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deeptrade,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Interface; chains=Sui,2026-06-11T02:37:49.704Z
hei_unadded_0534,Defi Kingdoms,defi-kingdoms,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defi-kingdoms,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Harmony,2026-06-11T02:37:49.704Z
hei_unadded_0535,Defi Kingdoms (Crystalvale),defi-kingdoms-crystalvale,defikingdoms.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,defi_kingdoms_crystalvale,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=653,2026-06-11T02:37:49.704Z
hei_unadded_0536,DeFi Scan,defi-scan,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,defi-scan,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0537,Defi Swap,defi-swap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defi-swap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Ethereum,2026-06-11T02:37:49.704Z
hei_unadded_0538,DefiBox,defibox,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defibox,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=BSC|Vaulta|Wax,2026-06-11T02:37:49.704Z
hei_unadded_0539,DefiChain DEX,defichain-dex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defichain-dex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=DefiChain,2026-06-11T02:37:49.704Z
hei_unadded_0540,DeFiChain DEX,defichain,defichain.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,defichain,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=760,2026-06-11T02:37:49.704Z
hei_unadded_0541,DefiPlaza,defiplaza,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defiplaza,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Ethereum|Radix,2026-06-11T02:37:49.704Z
hei_unadded_0542,DefiPlaza (Radix),defiplaza-radix,defiplaza.net,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,defiplaza_radix,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=757,2026-06-11T02:37:49.704Z
hei_unadded_0543,DefiTuna,fusion-amm,defituna.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=2,fusion-amm,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=323,2026-06-11T02:37:49.704Z
hei_unadded_0544,DefiTuna AMM,defituna-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,defituna-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Solana,2026-06-11T02:37:49.704Z
hei_unadded_0545,DeFive,defive,defive.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,defive,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=553,2026-06-11T02:37:49.704Z
hei_unadded_0546,DeGate,degate,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,degate,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0547,Degen Express,degen-express,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,degen-express,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Launchpad; chains=Sonic,2026-06-11T02:37:49.704Z
hei_unadded_0548,Degenswap,degenswap,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,degenswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0549,Deliondex,deliondex,,coinpaprika_exchanges,https://api.coinpaprika.com/v1/exchanges,deliondex,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinPaprika rank=; active=true,2026-06-11T02:37:49.704Z
hei_unadded_0550,delta,delta,,ccxt_supported_exchanges,https://raw.githubusercontent.com/ccxt/ccxt/master/js/ccxt.js,delta,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,Imported from CCXT generated exchange list.,2026-06-11T02:37:49.704Z
hei_unadded_0551,DeltaDeFi,deltadefi,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deltadefi,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Cardano,2026-06-11T02:37:49.704Z
hei_unadded_0552,DeltaSwap,deltaswap,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deltaswap,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Arbitrum|Base|Ethereum,2026-06-11T02:37:49.704Z
hei_unadded_0553,DeltaSwap (Arbitrum),deltaswap,app.gammaswap.com,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=3,deltaswap,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=603,2026-06-11T02:37:49.704Z
hei_unadded_0554,DeltaTrade,deltatrade,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,deltatrade,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Near|Solana,2026-06-11T02:37:49.704Z
hei_unadded_0555,Demex,dem-exchange,app.dem.exchange,coingecko_exchanges,https://api.coingecko.com/api/v3/exchanges?per_page=250&page=4,dem_exchange,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,CoinGecko trust_score_rank=865,2026-06-11T02:37:49.704Z
hei_unadded_0556,Demex AMM,demex-amm,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,demex-amm,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=Carbon,2026-06-11T02:37:49.704Z
hei_unadded_0557,derive,derive,,ccxt_supported_exchanges,https://raw.githubusercontent.com/ccxt/ccxt/master/js/ccxt.js,derive,cex_or_exchange_like,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,Imported from CCXT generated exchange list.,2026-06-11T02:37:49.704Z
hei_unadded_0558,DerpDEX,derpdex,,defillama_dexs,https://api.llama.fi/overview/dexs?excludeTotalDataChart=true&excludeTotalDataChartBreakdown=true&dataType=dailyVolume,derpdex,dex_or_protocol,active_or_unknown,not_found_by_name_slug_domain_in_repo_data,candidate_needs_evidence_review,DefiLlama category=Dexs; chains=ZKsync Era|Base|opBNB,2026-06-11T02:37:49.704Z
